region,type,amount,ind,date
16,5,0.1,6,2018-01-01
16,2,0.1,2,2017-08-01
16,2,0.1,2,2017-09-01
16,5,0.1,6,2017-09-01
16,5,0.1,6,2017-10-01
16,5,0.1,6,2017-11-01
16,2,0.1,2,2017-12-01
16,5,0.1,6,2017-12-01
23,5,0.1,2,2017-08-01
23,5,0.1,2,2017-09-01
23,5,0.1,2,2017-10-01
23,5,0.1,2,2017-11-01
23,5,0.1,2,2017-12-01
23,5,0.1,2,2018-01-01
23,5,0.1,2,2018-02-01
23,5,0.1,2,2018-03-01
15,5,0.1,1,2018-06-01
15,5,0.1,6,2018-06-01
15,2,0.1,2,2018-05-01
15,2,0.1,2,2018-04-01
15,2,0.1,2,2018-03-01
15,2,0.1,2,2018-02-01
15,2,0.1,2,2018-01-01
17,5,0.1,2,2018-06-01
17,5,0.1,2,2018-05-01
17,5,0.1,2,2018-04-01
17,5,0.1,2,2018-03-01
17,5,0.1,2,2018-02-01
17,5,0.1,2,2018-01-01
22,2,0.1,2,2018-06-01
22,5,0.1,6,2018-06-01
22,2,0.1,2,2018-05-01
22,5,0.1,6,2018-05-01
22,2,0.1,2,2018-04-01
22,2,0.1,2,2018-03-01
22,2,0.1,2,2018-02-01
22,2,0.1,2,2018-01-01
22,5,0.1,2,2018-01-01
22,5,0.1,6,2018-01-01
21,5,0.1,2,2018-06-01
21,5,0.1,6,2018-06-01
21,5,0.1,2,2018-05-01
21,5,0.1,6,2018-05-01
21,5,0.1,2,2018-04-01
21,5,0.1,6,2018-04-01
21,2,0.1,2,2018-03-01
21,5,0.1,2,2018-03-01
21,5,0.1,6,2018-03-01
21,5,0.1,2,2018-02-01
21,5,0.1,6,2018-02-01
21,5,0.1,6,2018-01-01
15,2,0.1,2,2017-11-01
17,5,0.1,2,2017-08-01
17,5,0.1,6,2017-08-01
17,5,0.1,2,2017-09-01
17,5,0.1,6,2017-09-01
17,5,0.1,2,2017-10-01
17,5,0.1,6,2017-10-01
17,5,0.1,2,2017-11-01
17,5,0.1,2,2017-12-01
17,5,0.1,6,2017-12-01
22,2,0.1,2,2017-09-01
22,2,0.1,2,2017-10-01
22,2,0.1,2,2017-11-01
22,2,0.1,2,2017-12-01
21,5,0.1,6,2017-08-01
21,5,0.1,6,2017-09-01
21,5,0.1,6,2017-10-01
21,5,0.1,6,2017-11-01
21,5,0.1,6,2017-12-01
16,5,0.1,1,2018-07-01
16,5,0.1,5,2018-07-01
23,5,0.1,2,2018-07-01
15,5,0.1,1,2018-07-01
15,2,0.1,2,2018-07-01
15,5,0.1,6,2018-07-01
17,5,0.1,2,2018-07-01
22,2,0.1,2,2018-07-01
22,3,0.1,6,2018-07-01
22,5,0.1,6,2018-07-01
21,5,0.1,2,2018-07-01
21,5,0.1,6,2018-07-01
23,5,0.05,2,2018-06-01
15,5,0.05,6,2018-05-01
15,5,0.05,6,2017-11-01
15,5,0.05,6,2017-12-01
22,2,0.05,2,2017-08-01
23,5,0.04,2,2018-04-01
23,5,0.04,2,2018-05-01
15,2,0.04,2,2018-06-01
15,5,0.04,6,2018-04-01
15,5,0.04,6,2018-03-01
15,5,0.04,6,2018-02-01
15,5,0.04,6,2017-08-01
15,5,0.04,6,2017-09-01
15,5,0.04,6,2017-10-01
15,2,0.03,2,2017-12-01
21,5,0.03,2,2017-09-01
21,5,0.03,2,2017-10-01
17,2,0.02,2,2018-03-01
17,2,0.02,2,2018-02-01
21,5,0.02,2,2018-01-01
21,5,0.02,2,2017-08-01
21,5,0.02,2,2017-11-01
21,5,0.02,2,2017-12-01
22,5,0.01,2,2018-06-01
22,5,0.01,2,2018-05-01
22,5,0.01,2,2018-04-01
22,5,0.01,2,2018-03-01
22,5,0.01,2,2018-02-01
22,5,0.01,2,2017-08-01
22,5,0.01,2,2017-10-01
22,5,0.01,2,2017-11-01
22,5,0.01,2,2017-12-01
23,2,0.002,2,2018-04-01
23,2,0.002,2,2018-05-01
16,2,0,2,2018-06-01
16,5,0,6,2018-06-01
16,2,0,2,2018-05-01
16,5,0,6,2018-05-01
16,2,0,2,2018-04-01
16,5,0,2,2018-04-01
16,5,0,6,2018-04-01
16,5,0,2,2018-03-01
16,2,0,2,2018-02-01
16,5,0,2,2018-02-01
16,2,0,2,2018-01-01
16,5,0,2,2018-01-01
16,5,0,2,2017-08-01
16,5,0,6,2017-08-01
16,5,0,2,2017-09-01
16,2,0,2,2017-10-01
16,5,0,2,2017-10-01
16,2,0,2,2017-11-01
16,5,0,2,2017-11-01
16,5,0,2,2017-12-01
23,2,0,2,2017-08-01
17,2,0,2,2017-08-01
16,2,0,2,2018-07-01
16,5,0,6,2018-07-01
375,0,45902.3,1,2018-08-01
375,7,7784.1,1,2018-08-01
375,4,19200.2,1,2018-08-01
375,1,3364.9,1,2018-08-01
375,6,7531.1,1,2018-08-01
375,2,928.2,1,2018-08-01
375,3,520.6,1,2018-08-01
375,8,4139.6,1,2018-08-01
375,5,10.8,1,2018-08-01
375,0,7754.6,2,2018-08-01
375,7,2720.3,2,2018-08-01
375,4,3183.8,2,2018-08-01
375,1,588.7,2,2018-08-01
375,6,692.5,2,2018-08-01
375,2,5.5,2,2018-08-01
375,3,57.7,2,2018-08-01
375,8,215.4,2,2018-08-01
375,5,0.7,2,2018-08-01
375,0,36071,5,2018-08-01
375,7,1476.7,5,2018-08-01
375,4,18960.6,5,2018-08-01
375,1,2789.1,5,2018-08-01
375,6,5586.2,5,2018-08-01
375,2,1021.7,5,2018-08-01
375,3,237.1,5,2018-08-01
375,8,2253.3,5,2018-08-01
375,5,6.5,5,2018-08-01
375,0,7951.7,6,2018-08-01
375,7,407.1,6,2018-08-01
375,4,4485,6,2018-08-01
375,1,517.1,6,2018-08-01
375,6,1567.6,6,2018-08-01
375,2,55.3,6,2018-08-01
375,3,24.9,6,2018-08-01
375,8,620,6,2018-08-01
375,5,1.7,6,2018-08-01
16,0,3649.4,1,2018-08-01
16,7,879,1,2018-08-01
16,4,1710.8,1,2018-08-01
16,1,280.7,1,2018-08-01
16,6,532.5,1,2018-08-01
16,2,16.4,1,2018-08-01
16,3,6.5,1,2018-08-01
16,8,62,1,2018-08-01
16,5,0.1,1,2018-08-01
16,0,737.9,2,2018-08-01
16,7,261.7,2,2018-08-01
16,4,295.5,2,2018-08-01
16,1,63.2,2,2018-08-01
16,6,89.9,2,2018-08-01
16,2,0,2,2018-08-01
16,3,2.6,2,2018-08-01
16,8,3.8,2,2018-08-01
16,5,0,2,2018-08-01
16,0,2852.9,5,2018-08-01
16,7,242.9,5,2018-08-01
16,4,1856.7,5,2018-08-01
16,1,209.1,5,2018-08-01
16,6,351.4,5,2018-08-01
16,2,10.6,5,2018-08-01
16,3,2.6,5,2018-08-01
16,8,64.2,5,2018-08-01
16,5,0.1,5,2018-08-01
16,0,555.6,6,2018-08-01
16,7,47.3,6,2018-08-01
16,4,307.7,6,2018-08-01
16,1,52.9,6,2018-08-01
16,6,116.4,6,2018-08-01
16,2,1.3,6,2018-08-01
16,3,0.6,6,2018-08-01
16,8,7.7,6,2018-08-01
16,5,0,6,2018-08-01
23,0,6817.8,1,2018-08-01
23,7,1460.1,1,2018-08-01
23,4,4175.6,1,2018-08-01
23,1,332.9,1,2018-08-01
23,6,354.8,1,2018-08-01
23,2,19.5,1,2018-08-01
23,3,18.9,1,2018-08-01
23,8,308.8,1,2018-08-01
23,5,1,1,2018-08-01
23,0,1158.2,2,2018-08-01
23,7,441.7,2,2018-08-01
23,4,562.5,2,2018-08-01
23,1,84.4,2,2018-08-01
23,6,27.8,2,2018-08-01
23,2,0,2,2018-08-01
23,3,14.5,2,2018-08-01
23,8,12,2,2018-08-01
23,5,0.05,2,2018-08-01
23,0,4507.3,5,2018-08-01
23,7,266.8,5,2018-08-01
23,4,3623.6,5,2018-08-01
23,1,234.8,5,2018-08-01
23,6,206.3,5,2018-08-01
23,2,12.2,5,2018-08-01
23,3,4.5,5,2018-08-01
23,8,51.6,5,2018-08-01
23,5,0.4,5,2018-08-01
23,0,913.1,6,2018-08-01
23,7,87.4,6,2018-08-01
23,4,709.4,6,2018-08-01
23,1,54,6,2018-08-01
23,6,35.9,6,2018-08-01
23,2,0.3,6,2018-08-01
23,3,2,6,2018-08-01
23,8,7.2,6,2018-08-01
23,5,0.2,6,2018-08-01
15,0,4428.1,1,2018-08-01
15,7,919,1,2018-08-01
15,4,2126.2,1,2018-08-01
15,1,507.3,1,2018-08-01
15,6,448.5,1,2018-08-01
15,2,13.5,1,2018-08-01
15,3,10.3,1,2018-08-01
15,8,307.3,1,2018-08-01
15,5,0.1,1,2018-08-01
15,0,889.7,2,2018-08-01
15,7,301,2,2018-08-01
15,4,483.8,2,2018-08-01
15,1,62.8,2,2018-08-01
15,6,30,2,2018-08-01
15,2,0.1,2,2018-08-01
15,3,0.6,2,2018-08-01
15,8,2.7,2,2018-08-01
15,5,0,2,2018-08-01
15,0,2943.4,5,2018-08-01
15,7,171,5,2018-08-01
15,4,1758.8,5,2018-08-01
15,1,566,5,2018-08-01
15,6,336.9,5,2018-08-01
15,2,5.6,5,2018-08-01
15,3,3.8,5,2018-08-01
15,8,28.7,5,2018-08-01
15,5,0.1,5,2018-08-01
15,0,687.7,6,2018-08-01
15,7,23.5,6,2018-08-01
15,4,461,6,2018-08-01
15,1,49,6,2018-08-01
15,6,129.8,6,2018-08-01
15,2,0.4,6,2018-08-01
15,3,1.3,6,2018-08-01
15,8,4.7,6,2018-08-01
15,5,0.1,6,2018-08-01
170,0,13826.9,1,2018-08-01
170,7,8.1,1,2018-08-01
170,4,2943.6,1,2018-08-01
170,1,1366,1,2018-08-01
170,6,4169.8,1,2018-08-01
170,2,843.9,1,2018-08-01
170,3,451.5,1,2018-08-01
170,8,2552.9,1,2018-08-01
170,5,8.7,1,2018-08-01
170,0,1100.6,2,2018-08-01
170,7,0.2,2,2018-08-01
170,4,403.2,2,2018-08-01
170,1,126.5,2,2018-08-01
170,6,253,2,2018-08-01
170,2,4.5,2,2018-08-01
170,3,33.5,2,2018-08-01
170,8,151.6,2,2018-08-01
170,5,0.4,2,2018-08-01
170,0,13512.1,5,2018-08-01
170,7,20.9,5,2018-08-01
170,4,3934.8,5,2018-08-01
170,1,1040,5,2018-08-01
170,6,2424.1,5,2018-08-01
170,2,977.4,5,2018-08-01
170,3,200.2,5,2018-08-01
170,8,1797.3,5,2018-08-01
170,5,5,5,2018-08-01
170,0,2290.3,6,2018-08-01
170,7,11.7,6,2018-08-01
170,4,1231.8,6,2018-08-01
170,1,133.4,6,2018-08-01
170,6,213.5,6,2018-08-01
170,2,51.1,6,2018-08-01
170,3,16.8,6,2018-08-01
170,8,502.4,6,2018-08-01
170,5,0.9,6,2018-08-01
17,0,7795.9,1,2018-08-01
17,7,2166.9,1,2018-08-01
17,4,3248,1,2018-08-01
17,1,450.6,1,2018-08-01
17,6,1220.9,1,2018-08-01
17,2,4.2,1,2018-08-01
17,3,12.4,1,2018-08-01
17,8,406.4,1,2018-08-01
17,5,0.4,1,2018-08-01
17,0,1900.7,2,2018-08-01
17,7,920.3,2,2018-08-01
17,4,556.7,2,2018-08-01
17,1,137.9,2,2018-08-01
17,6,195.8,2,2018-08-01
17,2,0.6,2,2018-08-01
17,3,0.6,2,2018-08-01
17,8,27.5,2,2018-08-01
17,5,0.2,2,2018-08-01
17,0,6600.2,5,2018-08-01
17,7,464.3,5,2018-08-01
17,4,4250.9,5,2018-08-01
17,1,418.5,5,2018-08-01
17,6,1021.8,5,2018-08-01
17,2,3.9,5,2018-08-01
17,3,21.7,5,2018-08-01
17,8,247.7,5,2018-08-01
17,5,0.4,5,2018-08-01
17,0,1724.5,6,2018-08-01
17,7,156.8,6,2018-08-01
17,4,862.6,6,2018-08-01
17,1,124,6,2018-08-01
17,6,436.4,6,2018-08-01
17,2,0.7,6,2018-08-01
17,3,3.5,6,2018-08-01
17,8,85.5,6,2018-08-01
17,5,0.2,6,2018-08-01
22,0,4466.3,1,2018-08-01
22,7,1107.8,1,2018-08-01
22,4,2411.6,1,2018-08-01
22,1,247.7,1,2018-08-01
22,6,340.5,1,2018-08-01
22,2,15.3,1,2018-08-01
22,3,2.9,1,2018-08-01
22,8,240.8,1,2018-08-01
22,5,0.3,1,2018-08-01
22,0,1049.7,2,2018-08-01
22,7,340.2,2,2018-08-01
22,4,573.3,2,2018-08-01
22,1,61.2,2,2018-08-01
22,6,45.1,2,2018-08-01
22,2,0.1,2,2018-08-01
22,3,0.4,2,2018-08-01
22,8,8.6,2,2018-08-01
22,5,0,2,2018-08-01
22,0,2550,5,2018-08-01
22,7,151.6,5,2018-08-01
22,4,1487.3,5,2018-08-01
22,1,159.5,5,2018-08-01
22,6,640.1,5,2018-08-01
22,2,5.8,5,2018-08-01
22,3,1.6,5,2018-08-01
22,8,27.9,5,2018-08-01
22,5,0.2,5,2018-08-01
22,0,961.5,6,2018-08-01
22,7,37.6,6,2018-08-01
22,4,445.5,6,2018-08-01
22,1,60.8,6,2018-08-01
22,6,395,6,2018-08-01
22,2,1,6,2018-08-01
22,3,0.1,6,2018-08-01
22,8,7.9,6,2018-08-01
22,5,0.1,6,2018-08-01
21,0,4918,1,2018-08-01
21,7,1243.2,1,2018-08-01
21,4,2584.4,1,2018-08-01
21,1,179.7,1,2018-08-01
21,6,464.1,1,2018-08-01
21,2,15.4,1,2018-08-01
21,3,18,1,2018-08-01
21,8,261.6,1,2018-08-01
21,5,0.2,1,2018-08-01
21,0,917.9,2,2018-08-01
21,7,455.2,2,2018-08-01
21,4,308.8,2,2018-08-01
21,1,52.7,2,2018-08-01
21,6,50.8,2,2018-08-01
21,2,0.2,2,2018-08-01
21,3,5.6,2,2018-08-01
21,8,9.3,2,2018-08-01
21,5,0.1,2,2018-08-01
21,0,3105.1,5,2018-08-01
21,7,159.2,5,2018-08-01
21,4,2048.4,5,2018-08-01
21,1,161.1,5,2018-08-01
21,6,605.5,5,2018-08-01
21,2,6.1,5,2018-08-01
21,3,2.7,5,2018-08-01
21,8,35.9,5,2018-08-01
21,5,0.2,5,2018-08-01
21,0,819,6,2018-08-01
21,7,42.7,6,2018-08-01
21,4,466.9,6,2018-08-01
21,1,43.1,6,2018-08-01
21,6,240.6,6,2018-08-01
21,2,0.5,6,2018-08-01
21,3,0.7,6,2018-08-01
21,8,4.5,6,2018-08-01
21,5,0.1,6,2018-08-01
15,0,2581.7,5,2018-01-01
15,7,154.3,5,2018-01-01
15,4,1559.7,5,2018-01-01
15,1,424.9,5,2018-01-01
15,6,324.5,5,2018-01-01
15,2,5,5,2018-01-01
15,3,2.2,5,2018-01-01
15,8,37,5,2018-01-01
15,5,0.3,5,2018-01-01
15,0,637.4,6,2018-01-01
15,7,20.6,6,2018-01-01
15,4,403.8,6,2018-01-01
15,1,47.7,6,2018-01-01
15,6,139.5,6,2018-01-01
15,2,0.2,6,2018-01-01
15,3,0.7,6,2018-01-01
15,8,5.8,6,2018-01-01
15,5,0.04,6,2018-01-01
23,0,4109,5,2017-10-01
23,7,227.6,5,2017-10-01
23,4,2948.4,5,2017-10-01
23,1,219.8,5,2017-10-01
23,6,343.3,5,2017-10-01
23,2,12.6,5,2017-10-01
23,3,5.6,5,2017-10-01
23,8,251.9,5,2017-10-01
23,5,0.8,5,2017-10-01
23,0,885.8,6,2017-10-01
23,7,79.9,6,2017-10-01
23,4,583.3,6,2017-10-01
23,1,48.6,6,2017-10-01
23,6,143.3,6,2017-10-01
23,2,0.3,6,2017-10-01
23,3,2.7,6,2017-10-01
23,8,11.4,6,2017-10-01
23,5,0.2,6,2017-10-01
17,0,1442.8,3,2017-08-01
17,7,37.5,3,2017-08-01
17,4,844.4,3,2017-08-01
17,1,17.2,3,2017-08-01
17,6,250.5,3,2017-08-01
17,2,0,3,2017-08-01
17,3,53.1,3,2017-08-01
17,8,140.9,3,2017-08-01
17,0,1388.7,7,2017-08-01
17,7,29.3,7,2017-08-01
17,4,1183.2,7,2017-08-01
17,1,18.6,7,2017-08-01
17,6,27,7,2017-08-01
17,2,0.7,7,2017-08-01
17,3,20.6,7,2017-08-01
17,8,79.8,7,2017-08-01
17,0,131.2,4,2017-08-01
17,7,12.2,4,2017-08-01
17,4,88.4,4,2017-08-01
17,1,5.3,4,2017-08-01
17,6,15,4,2017-08-01
17,3,9.2,4,2017-08-01
17,8,0.8,4,2017-08-01
17,0,101.5,8,2017-08-01
17,7,6,8,2017-08-01
17,4,46,8,2017-08-01
17,1,4,8,2017-08-01
17,6,0.5,8,2017-08-01
17,3,0,8,2017-08-01
17,8,42.8,8,2017-08-01
17,0,1498,3,2017-09-01
17,7,40.7,3,2017-09-01
17,4,877,3,2017-09-01
17,1,19.9,3,2017-09-01
17,6,263.9,3,2017-09-01
17,2,0.2,3,2017-09-01
17,3,52.9,3,2017-09-01
17,8,145.6,3,2017-09-01
17,0,1390.5,7,2017-09-01
17,7,32.4,7,2017-09-01
17,4,1184.4,7,2017-09-01
17,1,18.8,7,2017-09-01
17,6,28.9,7,2017-09-01
17,2,0.1,7,2017-09-01
17,3,18.4,7,2017-09-01
17,8,78.9,7,2017-09-01
17,0,126.4,4,2017-09-01
17,7,13.1,4,2017-09-01
17,4,82.3,4,2017-09-01
17,1,6.9,4,2017-09-01
17,6,14.7,4,2017-09-01
17,3,9.2,4,2017-09-01
17,8,0,4,2017-09-01
17,0,104.2,8,2017-09-01
17,7,6,8,2017-09-01
17,4,45.3,8,2017-09-01
17,1,7.5,8,2017-09-01
17,6,0.4,8,2017-09-01
17,3,0,8,2017-09-01
17,8,43.1,8,2017-09-01
17,0,1506.7,3,2017-10-01
17,7,34.2,3,2017-10-01
17,4,917,3,2017-10-01
17,1,24.6,3,2017-10-01
17,6,272.3,3,2017-10-01
17,2,0.4,3,2017-10-01
17,3,54,3,2017-10-01
17,8,102,3,2017-10-01
17,0,1501.9,7,2017-10-01
17,7,23.6,7,2017-10-01
17,4,1294.1,7,2017-10-01
17,1,25,7,2017-10-01
17,6,30.9,7,2017-10-01
17,2,0.5,7,2017-10-01
17,3,16.5,7,2017-10-01
17,8,82.7,7,2017-10-01
17,0,131.4,4,2017-10-01
17,7,13.4,4,2017-10-01
17,4,89.8,4,2017-10-01
17,1,7.2,4,2017-10-01
17,6,11.4,4,2017-10-01
17,3,9.3,4,2017-10-01
17,8,0,4,2017-10-01
17,0,101.1,8,2017-10-01
17,7,6,8,2017-10-01
17,4,45.1,8,2017-10-01
17,1,3.2,8,2017-10-01
17,6,0.5,8,2017-10-01
17,3,0,8,2017-10-01
17,8,44.3,8,2017-10-01
17,0,1567.8,3,2017-11-01
17,7,37.5,3,2017-11-01
17,4,921.2,3,2017-11-01
17,1,21,3,2017-11-01
17,6,265.3,3,2017-11-01
17,2,0.4,3,2017-11-01
17,3,61.4,3,2017-11-01
17,8,164.3,3,2017-11-01
17,0,1461.8,7,2017-11-01
17,7,29.9,7,2017-11-01
17,4,1288.5,7,2017-11-01
17,1,20.6,7,2017-11-01
17,6,30.1,7,2017-11-01
17,2,0.4,7,2017-11-01
17,3,15.7,7,2017-11-01
17,8,51.1,7,2017-11-01
17,0,129.2,4,2017-11-01
17,7,11.7,4,2017-11-01
17,4,89.4,4,2017-11-01
17,1,8.1,4,2017-11-01
17,6,10.4,4,2017-11-01
17,3,9.4,4,2017-11-01
17,8,0,4,2017-11-01
17,0,100.1,8,2017-11-01
17,7,6,8,2017-11-01
17,4,42.7,8,2017-11-01
17,1,4.6,8,2017-11-01
17,6,0.4,8,2017-11-01
17,3,0,8,2017-11-01
17,8,44.5,8,2017-11-01
17,0,1680.9,3,2017-12-01
17,7,38.2,3,2017-12-01
17,4,1024.4,3,2017-12-01
17,1,15.5,3,2017-12-01
17,6,274.2,3,2017-12-01
17,2,1.5,3,2017-12-01
17,3,61.6,3,2017-12-01
17,8,164.4,3,2017-12-01
17,0,1426.2,7,2017-12-01
17,7,32,7,2017-12-01
17,4,1250.4,7,2017-12-01
17,1,17,7,2017-12-01
17,6,30.7,7,2017-12-01
17,2,0.4,7,2017-12-01
17,3,15.7,7,2017-12-01
17,8,51.5,7,2017-12-01
17,0,128.3,4,2017-12-01
17,7,12.2,4,2017-12-01
17,4,86.9,4,2017-12-01
17,1,6.9,4,2017-12-01
17,6,12.6,4,2017-12-01
17,3,9.5,4,2017-12-01
17,8,0,4,2017-12-01
17,0,99.9,8,2017-12-01
17,7,6.1,8,2017-12-01
17,4,43.7,8,2017-12-01
17,1,2.7,8,2017-12-01
17,6,0.5,8,2017-12-01
17,3,0,8,2017-12-01
17,8,45.1,8,2017-12-01
17,0,1547.5,3,2018-01-01
17,7,38.9,3,2018-01-01
17,4,1048.9,3,2018-01-01
17,1,17.3,3,2018-01-01
17,6,239.3,3,2018-01-01
17,2,2.5,3,2018-01-01
17,3,9.5,3,2018-01-01
17,8,88.1,3,2018-01-01
17,0,1312.3,7,2018-01-01
17,7,31.8,7,2018-01-01
17,4,1157.1,7,2018-01-01
17,1,18,7,2018-01-01
17,6,23.8,7,2018-01-01
17,2,0.7,7,2018-01-01
17,3,0.1,7,2018-01-01
17,8,50.9,7,2018-01-01
17,0,128.7,4,2018-01-01
17,7,12.5,4,2018-01-01
17,4,87.3,4,2018-01-01
17,1,5.7,4,2018-01-01
17,6,13.4,4,2018-01-01
17,3,9.4,4,2018-01-01
17,8,0.1,4,2018-01-01
17,0,98.9,8,2018-01-01
17,7,6,8,2018-01-01
17,4,42.5,8,2018-01-01
17,1,3.3,8,2018-01-01
17,6,0.6,8,2018-01-01
17,3,0,8,2018-01-01
17,8,44.8,8,2018-01-01
17,0,1575.3,3,2018-02-01
17,7,37.9,3,2018-02-01
17,4,1028.9,3,2018-02-01
17,1,18.5,3,2018-02-01
17,6,234.7,3,2018-02-01
17,2,0.9,3,2018-02-01
17,3,10.2,3,2018-02-01
17,8,150.2,3,2018-02-01
17,0,1243.2,7,2018-02-01
17,7,28.4,7,2018-02-01
17,4,1088.6,7,2018-02-01
17,1,18.7,7,2018-02-01
17,6,30.9,7,2018-02-01
17,2,0.8,7,2018-02-01
17,3,0.1,7,2018-02-01
17,8,52.4,7,2018-02-01
17,0,126.6,4,2018-02-01
17,7,12.4,4,2018-02-01
17,4,81.4,4,2018-02-01
17,1,2.1,4,2018-02-01
17,6,12.2,4,2018-02-01
17,3,9.5,4,2018-02-01
17,8,8.8,4,2018-02-01
17,0,95.1,8,2018-02-01
17,7,6.1,8,2018-02-01
17,4,36.9,8,2018-02-01
17,1,5.2,8,2018-02-01
17,6,0.5,8,2018-02-01
17,3,0,8,2018-02-01
17,8,46,8,2018-02-01
17,0,1590.9,3,2018-03-01
17,7,40.1,3,2018-03-01
17,4,1051.9,3,2018-03-01
17,1,16.5,3,2018-03-01
17,6,228.9,3,2018-03-01
17,2,0.8,3,2018-03-01
17,3,9.9,3,2018-03-01
17,8,149.1,3,2018-03-01
17,0,1194,7,2018-03-01
17,7,27.9,7,2018-03-01
17,4,1039.4,7,2018-03-01
17,1,17.6,7,2018-03-01
17,6,27.8,7,2018-03-01
17,2,0.4,7,2018-03-01
17,3,0.2,7,2018-03-01
17,8,52.4,7,2018-03-01
17,0,127.7,4,2018-03-01
17,7,12.1,4,2018-03-01
17,4,81.4,4,2018-03-01
17,1,1.8,4,2018-03-01
17,6,13,4,2018-03-01
17,3,9.3,4,2018-03-01
17,8,9.8,4,2018-03-01
17,0,94.4,8,2018-03-01
17,7,6.3,8,2018-03-01
17,4,37.5,8,2018-03-01
17,1,4.1,8,2018-03-01
17,6,0.3,8,2018-03-01
17,3,0,8,2018-03-01
17,8,45.8,8,2018-03-01
17,0,1561.4,3,2018-04-01
17,7,35.7,3,2018-04-01
17,4,1037.2,3,2018-04-01
17,1,15.2,3,2018-04-01
17,6,270.6,3,2018-04-01
17,2,0.8,3,2018-04-01
17,3,0.6,3,2018-04-01
17,8,99.1,3,2018-04-01
17,0,1479.9,7,2018-04-01
17,7,27.9,7,2018-04-01
17,4,1317.5,7,2018-04-01
17,1,16.8,7,2018-04-01
17,6,33.1,7,2018-04-01
17,2,1.2,7,2018-04-01
17,3,0.2,7,2018-04-01
17,8,52.1,7,2018-04-01
17,0,127.7,4,2018-04-01
17,7,11.9,4,2018-04-01
17,4,95.1,4,2018-04-01
17,1,1.7,4,2018-04-01
17,6,11.2,4,2018-04-01
17,3,0.05,4,2018-04-01
17,8,7.5,4,2018-04-01
17,0,121.3,8,2018-04-01
17,7,6.2,8,2018-04-01
17,4,66,8,2018-04-01
17,1,3.8,8,2018-04-01
17,6,0.3,8,2018-04-01
17,3,0,8,2018-04-01
17,8,44.4,8,2018-04-01
17,0,1589.9,3,2018-05-01
17,7,42.4,3,2018-05-01
17,4,1057.9,3,2018-05-01
17,1,14.7,3,2018-05-01
17,6,257.4,3,2018-05-01
17,2,0.3,3,2018-05-01
17,3,0.5,3,2018-05-01
17,8,111.1,3,2018-05-01
17,0,1489.7,7,2018-05-01
17,7,25.1,7,2018-05-01
17,4,1336.9,7,2018-05-01
17,1,16.5,7,2018-05-01
17,6,30.6,7,2018-05-01
17,2,1.1,7,2018-05-01
17,3,0.1,7,2018-05-01
17,8,48.9,7,2018-05-01
17,0,157.3,4,2018-05-01
17,7,15.7,4,2018-05-01
17,4,121.3,4,2018-05-01
17,1,1.3,4,2018-05-01
17,6,11.1,4,2018-05-01
17,3,0.05,4,2018-05-01
17,8,7.6,4,2018-05-01
17,0,112.6,8,2018-05-01
17,7,6.3,8,2018-05-01
17,4,58.9,8,2018-05-01
17,1,4,8,2018-05-01
17,6,0.7,8,2018-05-01
17,3,0,8,2018-05-01
17,8,42.1,8,2018-05-01
17,0,1704.2,3,2018-06-01
17,7,51.6,3,2018-06-01
17,4,1098.1,3,2018-06-01
17,1,18,3,2018-06-01
17,6,263.8,3,2018-06-01
17,2,0.01,3,2018-06-01
17,3,0.6,3,2018-06-01
17,8,172.6,3,2018-06-01
17,0,1562.5,7,2018-06-01
17,7,21.7,7,2018-06-01
17,4,1402.9,7,2018-06-01
17,1,17.1,7,2018-06-01
17,6,41.3,7,2018-06-01
17,2,1.1,7,2018-06-01
17,3,0.1,7,2018-06-01
17,8,48.8,7,2018-06-01
17,0,151.7,4,2018-06-01
17,7,15.4,4,2018-06-01
17,4,116.1,4,2018-06-01
17,1,1.6,4,2018-06-01
17,6,12,4,2018-06-01
17,3,0.04,4,2018-06-01
17,8,6.3,4,2018-06-01
17,0,112.5,8,2018-06-01
17,7,6.1,8,2018-06-01
17,4,59.5,8,2018-06-01
17,1,3.9,8,2018-06-01
17,6,0.4,8,2018-06-01
17,3,0,8,2018-06-01
17,8,42.3,8,2018-06-01
17,0,1673.9,3,2018-07-01
17,7,41.2,3,2018-07-01
17,4,1084.3,3,2018-07-01
17,1,18.2,3,2018-07-01
17,6,257.6,3,2018-07-01
17,2,1.3,3,2018-07-01
17,3,0.7,3,2018-07-01
17,8,166,3,2018-07-01
17,0,1580.4,7,2018-07-01
17,7,26.5,7,2018-07-01
17,4,1415.7,7,2018-07-01
17,1,15.9,7,2018-07-01
17,6,42.9,7,2018-07-01
17,2,1.4,7,2018-07-01
17,3,0.1,7,2018-07-01
17,8,48,7,2018-07-01
17,0,108.7,4,2018-07-01
17,7,15.2,4,2018-07-01
17,4,76.1,4,2018-07-01
17,1,1.4,4,2018-07-01
17,6,10,4,2018-07-01
17,3,0.05,4,2018-07-01
17,8,5.8,4,2018-07-01
17,0,109.4,8,2018-07-01
17,7,6.1,8,2018-07-01
17,4,57.1,8,2018-07-01
17,1,4,8,2018-07-01
17,6,0.3,8,2018-07-01
17,3,0,8,2018-07-01
17,8,41.3,8,2018-07-01
17,0,1722.2,3,2018-08-01
17,7,41.7,3,2018-08-01
17,4,1091.2,3,2018-08-01
17,1,19.4,3,2018-08-01
